Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Uganda,UGA,146116095,0.282481533,1 male,25,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,163211676,0.579966838,1 male,24,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,(dk),no,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,112977967,0.282481533,1 male,29,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,no,yes,no,no,no,yes,yes,no,no,yes,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,no,,,,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,159826790,2.312264938,1 male,15,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,yes,yes,no,,,,,,,no,no,no,no,yes,yes,no,no,no,yes,no,yes,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,170936957,0.282481533,1 male,28,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,yes,yes,no,yes,yes,yes,3 not very possible,1 savings,yes,yes,no,no,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,145610491,1.806114411,2 female,21,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,202593284,1.559484838,1 male,61,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,yes,no,no,no,no,no,yes,yes,,,,,,,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,4 not at all possible,,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,170668880,1.891008948,2 female,40,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,no,yes,yes,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,yes,no,yes,yes
Uganda,UGA,112605053,0.4237223,1 male,28,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,yes,no,yes,no,no,yes,no,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Uganda,UGA,112794888,0.358889485,1 male,59,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,yes,yes,,,,,,,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,3 not very possible,6 some other source,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,112373762,2.312264938,1 male,17,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no,yes,no,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,149779113,0.579966838,1 male,21,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,no,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,156898921,1.734198704,1 male,17,secondary,2 second 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,178471255,0.282481533,1 male,24,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,175153948,1.418256711,2 female,38,secondary,1 poorest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,127567198,0.282481533,1 male,22,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,no,,,,yes,no,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,no,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from the government.",no,,,,yes,yes
Uganda,UGA,153246547,0.4237223,1 male,29,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,no,1 very possible,"2 family, relatives, or friends",yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,no,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,128304862,0.805356742,2 female,20,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,no,,,,yes,no,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",yes,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from the government.",no,,,,yes,yes
Uganda,UGA,176955789,0.717778969,1 male,56,completed primary or less,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Uganda,UGA,172670547,1.891008948,2 female,37,completed primary or less,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,177034115,0.773289117,1 male,21,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,yes,no,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,154563086,0.805356742,2 female,22,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,1 savings,no,,,,,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,no,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,170198874,0.564963067,1 male,30,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,205608364,0.294195796,2 female,30,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,194431621,0.564963067,1 male,30,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,166096436,0.588391592,2 female,25,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,136667933,2.312264938,1 male,16,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,158755510,0.604017556,2 female,20,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,yes,no,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,120348682,0.588391592,2 female,28,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,131587379,0.402678371,2 female,24,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,147274056,0.316204388,2 female,42,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Uganda,UGA,200960392,0.282481533,1 male,25,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,151178148,0.604017556,2 female,23,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,yes,no,yes,no,yes,yes,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,191429477,0.282481533,1 male,68,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Uganda,UGA,133457669,0.386644558,1 male,20,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,156143072,0.805356742,2 female,22,secondary,1 poorest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,1 very possible,1 savings,no,,,,,yes,yes,no,yes,no,no,,,,no,,,,yes,no,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Uganda,UGA,205098253,0.282481533,1 male,58,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Uganda,UGA,165035393,0.282481533,1 male,70,secondary,1 poorest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Uganda,UGA,111293083,0.657840517,2 female,54,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,133009497,0.282481533,1 male,34,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,yes,yes,yes,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,no
Uganda,UGA,170754295,0.607227578,1 male,36,secondary,1 poorest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,153751047,0.632408776,2 female,35,secondary,3 middle 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,124737911,0.564963067,1 male,30,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,187000328,0.282481533,1 male,58,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,yes,yes,no,yes,no,no,yes,no,yes,yes,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,yes,yes,yes,yes
Uganda,UGA,204343553,0.282481533,1 male,48,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,yes,no,yes,no,yes,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,131335776,1.418256711,2 female,38,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,155427306,0.4237223,1 male,25,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,yes,yes,yes,yes,no,1 all of the money right away,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,128801005,0.282481533,2 female,32,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,6 some other source,no,,,,,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,167877008,1.734198704,1 male,22,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,122063872,0.303613789,1 male,43,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,yes,no,no,no,no,no,,,,,,,no,no,yes,no,no,no,no,no,no,yes,no,no,no,yes,2 somewhat possible,6 some other source,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,177064131,0.402678371,2 female,23,secondary,5 richest 20%,yes,no,yes,no,,,(dk),,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,175199093,0.945504474,2 female,41,completed primary or less,4 fourth 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,4 you get it some other way,no,no,no,no,yes,no,yes,no,yes,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,121098314,0.31582334,1 male,46,secondary,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,114992768,0.303613789,1 male,38,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,187046522,0.282481533,1 male,31,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
